Location,Admin Level,P-Code,Name,Parent P-Code,Valid from date
MMR,4,MMR013030014,Nyaung Ngoke To,MMR013030,2024-02-15
MMR,4,MMR013030015,Htaw (Lower),MMR013030,2024-02-15
MMR,4,MMR013030016,Ye Chaung Wa,MMR013030,2024-02-15
MMR,4,MMR013030017,Pyawbwe Gyi,MMR013030,2024-02-15
MMR,4,MMR013030018,Shwe Hlay Chaung,MMR013030,2024-02-15
MMR,4,MMR013030019,Nyaung Pin,MMR013030,2024-02-15
MMR,4,MMR013030020,Kywe Lu Aing,MMR013030,2024-02-15
MMR,4,MMR013030021,Than Ban Chaung,MMR013030,2024-02-15
MMR,4,MMR013030022,Htu Gyi,MMR013030,2024-02-15
MMR,4,MMR013030023,Tha Yaw Tan,MMR013030,2024-02-15
MMR,4,MMR013030701,Urban,MMR013030,2024-02-15
MMR,4,MMR013031701,Urban,MMR013031,2024-02-15
MMR,4,MMR013032701,Urban,MMR013032,2024-02-15
MMR,4,MMR013032800,,MMR013032,2024-02-15
MMR,4,MMR013033701,Urban,MMR013033,2024-02-15
MMR,4,MMR013034701,Urban,MMR013034,2024-02-15
MMR,4,MMR013035701,Urban,MMR013035,2024-02-15
MMR,4,MMR013036701,Urban,MMR013036,2024-02-15
MMR,4,MMR013037701,Urban,MMR013037,2024-02-15
MMR,4,MMR013038701,Urban,MMR013038,2024-02-15
MMR,4,MMR013039701,Urban,MMR013039,2024-02-15
MMR,4,MMR013040701,Urban,MMR013040,2024-02-15
MMR,4,MMR013041701,Urban,MMR013041,2024-02-15
MMR,4,MMR013042701,Urban,MMR013002,2024-02-15
MMR,4,MMR013042701,Urban,MMR013042,2024-02-15
MMR,4,MMR013043701,Urban,MMR013043,2024-02-15
MMR,4,MMR013044701,Urban,MMR013044,2024-02-15
MMR,4,MMR013046001,Shwe Lin Ban,MMR013046,2024-02-15
MMR,4,MMR013046002,Ka Sin,MMR013046,2024-02-15
MMR,4,MMR013046003,Shan Chaung,MMR013046,2024-02-15
MMR,4,MMR013046004,Yae Oke Kan,MMR013046,2024-02-15
MMR,4,MMR013046005,Nyaung,MMR013046,2024-02-15
MMR,4,MMR013046701,Urban,MMR013046,2024-02-15
MMR,4,MMR013047001,Ah Lel,MMR013047,2024-02-15
MMR,4,MMR013047002,Ku Lar Gyi Su,MMR013047,2024-02-15
MMR,4,MMR013047003,Ah Twin Pa Dan,MMR013047,2024-02-15
MMR,4,MMR013047004,Ah Pyin Pa Dan,MMR013047,2024-02-15
MMR,4,MMR013047701,Urban,MMR013047,2024-02-15
MMR,4,MMR014001001,Nang Hawng,MMR014001,2024-02-15
MMR,4,MMR014001002,Loi Kaw,MMR014001,2024-02-15
MMR,4,MMR014001003,Min Ga Lar,MMR014001,2024-02-15
MMR,4,MMR014001004,Nan Hu,MMR014001,2024-02-15
MMR,4,MMR014001005,Hpet Kun,MMR014001,2024-02-15
MMR,4,MMR014001006,Nawng Lay,MMR014001,2024-02-15
MMR,4,MMR014001007,Hpar Mun,MMR014001,2024-02-15
MMR,4,MMR014001008,Hti Hpawng,MMR014001,2024-02-15
MMR,4,MMR014001009,Nam Hsee,MMR014001,2024-02-15
MMR,4,MMR014001010,Pan Tin,MMR014001,2024-02-15
MMR,4,MMR014001014,Mong Thaw (East),MMR014001,2024-02-15
MMR,4,MMR014001015,Mong Thaw (West),MMR014001,2024-02-15
MMR,4,MMR014001017,Bant Kway,MMR014001,2024-02-15
MMR,4,MMR014001018,Taung Lay Lone,MMR014001,2024-02-15
MMR,4,MMR014001019,Than Te,MMR014001,2024-02-15
MMR,4,MMR014001020,Kun Long,MMR014001,2024-02-15
MMR,4,MMR014001021,Kyauk Ni,MMR014001,2024-02-15
MMR,4,MMR014001022,Nawng Kar,MMR014001,2024-02-15
MMR,4,MMR014001023,Ah Thone Taw,MMR014001,2024-02-15
MMR,4,MMR014001024,Nar Hee,MMR014001,2024-02-15
MMR,4,MMR014001025,Nawng Hke,MMR014001,2024-02-15
MMR,4,MMR014001026,Kat Ku,MMR014001,2024-02-15
MMR,4,MMR014001027,Pin Tun,MMR014001,2024-02-15
MMR,4,MMR014001028,Nawng Pyit,MMR014001,2024-02-15
MMR,4,MMR014001701,Urban,MMR014001,2024-02-15
MMR,4,MMR014001702,Urban,MMR014001,2024-02-15
MMR,4,MMR014001703,Urban,MMR014001,2024-02-15
MMR,4,MMR014001704,Urban,MMR014001,2024-02-15
MMR,4,MMR014002001,Nang Thea,MMR014002,2024-02-15
MMR,4,MMR014002002,Kyun Gyi,MMR014002,2024-02-15
MMR,4,MMR014002003,Lin Kin,MMR014002,2024-02-15
MMR,4,MMR014002004,Khaung Taing,MMR014002,2024-02-15
MMR,4,MMR014002005,Let Maung Kway,MMR014002,2024-02-15
MMR,4,MMR014002006,Taung Poet Gyi,MMR014002,2024-02-15
MMR,4,MMR014002007,Taung Chay Myin Sa Hkunt,MMR014002,2024-02-15
MMR,4,MMR014002008,Mong Thauk,MMR014002,2024-02-15
MMR,4,MMR014002009,Ywar Thar,MMR014002,2024-02-15
MMR,4,MMR014002010,Ti Law Sa Khan Gyi,MMR014002,2024-02-15
MMR,4,MMR014002011,Min Chaung,MMR014002,2024-02-15
MMR,4,MMR014002013,Tone Lel,MMR014002,2024-02-15
MMR,4,MMR014002014,Tha Pyay Pin,MMR014002,2024-02-15
MMR,4,MMR014002015,Nga Hpei Chaung,MMR014002,2024-02-15
MMR,4,MMR014002016,He Yar Ywar Ma,MMR014002,2024-02-15
MMR,4,MMR014002017,Thar Lay,MMR014002,2024-02-15
MMR,4,MMR014002018,Mong Pyoe,MMR014002,2024-02-15
MMR,4,MMR014002019,Nawng Taw,MMR014002,2024-02-15
MMR,4,MMR014002020,Inn Hlar Keng Hkam,MMR014002,2024-02-15
MMR,4,MMR014002021,Taung To,MMR014002,2024-02-15
MMR,4,MMR014002022,Kyauk Taing,MMR014002,2024-02-15
MMR,4,MMR014002023,Kyay Paw Hkon,MMR014002,2024-02-15
MMR,4,MMR014002024,Inn Tein,MMR014002,2024-02-15
MMR,4,MMR014002025,Inn Chan Kay Lar,MMR014002,2024-02-15
MMR,4,MMR014002026,Inn Paw Hkon,MMR014002,2024-02-15
MMR,4,MMR014002027,Tha Le U,MMR014002,2024-02-15
MMR,4,MMR014002028,San Kar,MMR014002,2024-02-15
MMR,4,MMR014002029,Long Kan,MMR014002,2024-02-15
MMR,4,MMR014002030,Yae Pu,MMR014002,2024-02-15
MMR,4,MMR014002031,Lin Lan (South),MMR014002,2024-02-15
MMR,4,MMR014002032,Inn Tan,MMR014002,2024-02-15
MMR,4,MMR014002033,Bang Pyin,MMR014002,2024-02-15
MMR,4,MMR014002034,Lin Lan (North),MMR014002,2024-02-15
MMR,4,MMR014002035,Pont Mu,MMR014002,2024-02-15
MMR,4,MMR014002701,Urban,MMR014002,2024-02-15
MMR,4,MMR014002702,Urban,MMR014002,2024-02-15
MMR,4,MMR014003001,Nam Hkoke,MMR014003,2024-02-15
MMR,4,MMR014003002,Kone Keng,MMR014003,2024-02-15
MMR,4,MMR014003003,Long Hay,MMR014003,2024-02-15
MMR,4,MMR014003004,Pawng Lin,MMR014003,2024-02-15
MMR,4,MMR014003005,Sam Hpu (Me Nei Taung),MMR014003,2024-02-15
MMR,4,MMR014003006,Sa Ngaw,MMR014003,2024-02-15
MMR,4,MMR014003007,Kyauk Tan,MMR014003,2024-02-15
MMR,4,MMR014003008,Baw Kone,MMR014003,2024-02-15
MMR,4,MMR014003009,Ti Long,MMR014003,2024-02-15
MMR,4,MMR014003010,Loi Aun,MMR014003,2024-02-15
MMR,4,MMR014003011,Le Thet,MMR014003,2024-02-15
MMR,4,MMR014003012,Long Hkoke,MMR014003,2024-02-15
MMR,4,MMR014003013,Hpet Yang,MMR014003,2024-02-15
MMR,4,MMR014003014,Nawng Day,MMR014003,2024-02-15
MMR,4,MMR014003015,Mauk Mun,MMR014003,2024-02-15
MMR,4,MMR014003016,Mong Pying,MMR014003,2024-02-15
MMR,4,MMR014003017,Nam Par Chee,MMR014003,2024-02-15
MMR,4,MMR014003018,Nar Pong,MMR014003,2024-02-15
MMR,4,MMR014003019,Hsa Nin,MMR014003,2024-02-15
MMR,4,MMR014003020,Nar Tit,MMR014003,2024-02-15
MMR,4,MMR014003021,Mong Lin,MMR014003,2024-02-15
MMR,4,MMR014003022,Nawng Lai Mu Hpeik,MMR014003,2024-02-15
MMR,4,MMR014003701,Urban,MMR014003,2024-02-15
MMR,4,MMR014004001,Hsihseng,MMR014004,2024-02-15
MMR,4,MMR014004002,Ta Bet,MMR014004,2024-02-15
MMR,4,MMR014004003,Taung (East),MMR014004,2024-02-15
MMR,4,MMR014004004,Pin Son,MMR014004,2024-02-15
MMR,4,MMR014004005,Kone Hsut,MMR014004,2024-02-15
MMR,4,MMR014004006,Bant Bwee,MMR014004,2024-02-15
MMR,4,MMR014004007,Loi Yun Nar Than,MMR014004,2024-02-15
MMR,4,MMR014004008,Par Law Par Kei,MMR014004,2024-02-15
MMR,4,MMR014004009,Nar Hkaik,MMR014004,2024-02-15
MMR,4,MMR014004010,Pong Inn,MMR014004,2024-02-15
MMR,4,MMR014004011,Nawng Mun,MMR014004,2024-02-15
MMR,4,MMR014004012,Loi Put,MMR014004,2024-02-15
MMR,4,MMR014004013,Bang Yin,MMR014004,2024-02-15
MMR,4,MMR014004701,Urban,MMR014004,2024-02-15
MMR,4,MMR014005001,La Mong,MMR014005,2024-02-15
MMR,4,MMR014005002,Nang Naing,MMR014005,2024-02-15
MMR,4,MMR014005003,Loi An,MMR014005,2024-02-15
MMR,4,MMR014005004,Myin Ma Hti,MMR014005,2024-02-15
MMR,4,MMR014005005,Taung Lar,MMR014005,2024-02-15
MMR,4,MMR014005006,Taung Kwe,MMR014005,2024-02-15
MMR,4,MMR014005007,Wet Hpyu Yae,MMR014005,2024-02-15
MMR,4,MMR014005008,Shwe Min Hpone,MMR014005,2024-02-15
MMR,4,MMR014005009,Nang Taing,MMR014005,2024-02-15
MMR,4,MMR014005010,Kan Bar Ni,MMR014005,2024-02-15
MMR,4,MMR014005011,Yae Cho,MMR014005,2024-02-15
MMR,4,MMR014005012,Nawng Ye,MMR014005,2024-02-15
MMR,4,MMR014005013,Thu Ye,MMR014005,2024-02-15
MMR,4,MMR014005014,Pin Hmi,MMR014005,2024-02-15
MMR,4,MMR014005015,Lel Kyar,MMR014005,2024-02-15
MMR,4,MMR014005016,Thar Mong Hkam,MMR014005,2024-02-15
MMR,4,MMR014005017,Loi Maw,MMR014005,2024-02-15
MMR,4,MMR014005018,Ngoke,MMR014005,2024-02-15
MMR,4,MMR014005019,Ngone Thon,MMR014005,2024-02-15
MMR,4,MMR014005020,War Yon Pin,MMR014005,2024-02-15
MMR,4,MMR014005021,Thi Hkawng,MMR014005,2024-02-15
MMR,4,MMR014005022,Kyauk Htat,MMR014005,2024-02-15
MMR,4,MMR014005023,Baw Hseng,MMR014005,2024-02-15
MMR,4,MMR014005024,Baw Nin,MMR014005,2024-02-15
MMR,4,MMR014005025,Pe Yin Taung,MMR014005,2024-02-15
MMR,4,MMR014005026,Sa Kar Inn,MMR014005,2024-02-15
MMR,4,MMR014005701,Urban,MMR014005,2024-02-15
MMR,4,MMR014005702,Urban,MMR014005,2024-02-15
MMR,4,MMR014006001,Htwet Ni,MMR014006,2024-02-15
MMR,4,MMR014006002,Thit Ae Pin,MMR014006,2024-02-15
MMR,4,MMR014006003,Taung Paw Gyi,MMR014006,2024-02-15
MMR,4,MMR014006004,Yae Hpyu,MMR014006,2024-02-15
MMR,4,MMR014006005,Kyauk Su,MMR014006,2024-02-15
MMR,4,MMR014006006,Htei Thun,MMR014006,2024-02-15
MMR,4,MMR014006007,Me Nei Taung,MMR014006,2024-02-15
MMR,4,MMR014006008,Shwe Pu Htoe,MMR014006,2024-02-15
MMR,4,MMR014006009,Pang Sit,MMR014006,2024-02-15
MMR,4,MMR014006010,Thein Kone,MMR014006,2024-02-15
MMR,4,MMR014006011,Pin Pyaw,MMR014006,2024-02-15
MMR,4,MMR014006012,Taung Shey,MMR014006,2024-02-15
MMR,4,MMR014006013,Nyaung Kauk,MMR014006,2024-02-15
MMR,4,MMR014006014,Nyaung Wun,MMR014006,2024-02-15
MMR,4,MMR014006015,Mong Li,MMR014006,2024-02-15
MMR,4,MMR014006016,Pway Hla,MMR014006,2024-02-15
MMR,4,MMR014006017,Inn Nge,MMR014006,2024-02-15
MMR,4,MMR014006018,Tha Yet Kone,MMR014006,2024-02-15
MMR,4,MMR014006019,Ku Kaw,MMR014006,2024-02-15
MMR,4,MMR014006020,Ta Me,MMR014006,2024-02-15
MMR,4,MMR014006021,Shar Pyar,MMR014006,2024-02-15
MMR,4,MMR014006022,Myin Mu,MMR014006,2024-02-15
MMR,4,MMR014006023,Kyar Kone,MMR014006,2024-02-15
MMR,4,MMR014006024,Nan Kone,MMR014006,2024-02-15
MMR,4,MMR014006025,Myay Char (North),MMR014006,2024-02-15
MMR,4,MMR014006026,Kyone,MMR014006,2024-02-15
MMR,4,MMR014006027,Myay Char Chaint,MMR014006,2024-02-15
MMR,4,MMR014006701,Urban,MMR014006,2024-02-15
MMR,4,MMR014007001,Nwar Ban Gyi,MMR014007,2024-02-15
MMR,4,MMR014007002,Kyauk Myaung,MMR014007,2024-02-15
MMR,4,MMR014007003,Kyauk Ku Pyin,MMR014007,2024-02-15
MMR,4,MMR014007004,Doke Toe Yae,MMR014007,2024-02-15
MMR,4,MMR014007005,Lin Way,MMR014007,2024-02-15
MMR,4,MMR014007006,Ta Pin Pyaw,MMR014007,2024-02-15
MMR,4,MMR014007007,Myo Gyi,MMR014007,2024-02-15
MMR,4,MMR014007008,Inn Kone Ngar Su,MMR014007,2024-02-15
MMR,4,MMR014007009,Kyun Gyi,MMR014007,2024-02-15
MMR,4,MMR014007010,Se,MMR014007,2024-02-15
MMR,4,MMR014007011,Htee Hlaing,MMR014007,2024-02-15
MMR,4,MMR014007012,Thein Kone,MMR014007,2024-02-15
MMR,4,MMR014007013,Kyan Taw,MMR014007,2024-02-15
MMR,4,MMR014007014,Kyauk Hnget,MMR014007,2024-02-15
MMR,4,MMR014007015,Kyauk Pon,MMR014007,2024-02-15
MMR,4,MMR014007016,Kyauk Pi Zat,MMR014007,2024-02-15
MMR,4,MMR014007017,Nyaung Aing,MMR014007,2024-02-15
MMR,4,MMR014007018,Lel Kaing,MMR014007,2024-02-15
MMR,4,MMR014007019,Hsat Chan,MMR014007,2024-02-15
MMR,4,MMR014007020,Ya Ne,MMR014007,2024-02-15
MMR,4,MMR014007021,Nyaung Kyat,MMR014007,2024-02-15
MMR,4,MMR014007022,Myaing,MMR014007,2024-02-15
MMR,4,MMR014007023,Ah Lel Chaung,MMR014007,2024-02-15
MMR,4,MMR014007024,Hsin Gaung,MMR014007,2024-02-15
MMR,4,MMR014007025,Myin Kya Doe,MMR014007,2024-02-15
MMR,4,MMR014007026,Myin Twin,MMR014007,2024-02-15
MMR,4,MMR014007027,Hpa Yar Gyi Kone,MMR014007,2024-02-15
MMR,4,MMR014007028,Ya Gyi,MMR014007,2024-02-15
MMR,4,MMR014007029,Nan Hkon,MMR014007,2024-02-15
MMR,4,MMR014007701,Urban,MMR014007,2024-02-15
MMR,4,MMR014008001,Loi Koe,MMR014008,2024-02-15
MMR,4,MMR014008002,Hway,MMR014008,2024-02-15
MMR,4,MMR014008003,Yan Twin Ngar Kyaung,MMR014008,2024-02-15
MMR,4,MMR014008004,Myin Taung,MMR014008,2024-02-15
MMR,4,MMR014008005,Ma Gyi Kone,MMR014008,2024-02-15
MMR,4,MMR014008006,Kaung Boet,MMR014008,2024-02-15
MMR,4,MMR014008007,Ah Lel Chaung,MMR014008,2024-02-15
MMR,4,MMR014008008,Hpawng Taw,MMR014008,2024-02-15
MMR,4,MMR014008009,Kyauk Taw,MMR014008,2024-02-15
MMR,4,MMR014008010,Nan Lwe,MMR014008,2024-02-15
MMR,4,MMR014008011,Par Me,MMR014008,2024-02-15
MMR,4,MMR014008012,Mar Thea,MMR014008,2024-02-15
MMR,4,MMR014008013,Keng Hkam,MMR014008,2024-02-15
MMR,4,MMR014008014,Ong Kwe,MMR014008,2024-02-15
MMR,4,MMR014008015,Nang Kawng Hmu,MMR014008,2024-02-15
MMR,4,MMR014008016,Kyauk Gu,MMR014008,2024-02-15
MMR,4,MMR014008017,Nawng Woe,MMR014008,2024-02-15
MMR,4,MMR014008018,Nawng Long,MMR014008,2024-02-15
MMR,4,MMR014008701,Urban,MMR014008,2024-02-15
MMR,4,MMR014008702,Urban,MMR014008,2024-02-15
MMR,4,MMR014009001,Pinlaung Gyi,MMR014009,2024-02-15
MMR,4,MMR014009002,Bant Bar,MMR014009,2024-02-15
MMR,4,MMR014009003,Min Bu,MMR014009,2024-02-15
MMR,4,MMR014009004,Taung Hti Bwar,MMR014009,2024-02-15
MMR,4,MMR014009005,Hti Pawng,MMR014009,2024-02-15
MMR,4,MMR014009006,Tha Pyay Kone,MMR014009,2024-02-15
MMR,4,MMR014009007,Hsin Tawng,MMR014009,2024-02-15
MMR,4,MMR014009008,Long Pyin,MMR014009,2024-02-15
MMR,4,MMR014009009,Htein Pin,MMR014009,2024-02-15
MMR,4,MMR014009010,Pin Mun,MMR014009,2024-02-15
MMR,4,MMR014009011,Leint Nyar,MMR014009,2024-02-15
MMR,4,MMR014009012,Myauk Hti Bwar,MMR014009,2024-02-15
MMR,4,MMR014009013,Nan Toke,MMR014009,2024-02-15
MMR,4,MMR014009014,Ti Kyit,MMR014009,2024-02-15
MMR,4,MMR014009015,Nan Pu Lin,MMR014009,2024-02-15
MMR,4,MMR014009016,Pawt In,MMR014009,2024-02-15
MMR,4,MMR014009017,Myin Twin,MMR014009,2024-02-15
MMR,4,MMR014009018,Loi Maw,MMR014009,2024-02-15
MMR,4,MMR014009019,Nawng Pi,MMR014009,2024-02-15
MMR,4,MMR014009020,Pawt Yar,MMR014009,2024-02-15
MMR,4,MMR014009021,Long Poe,MMR014009,2024-02-15
MMR,4,MMR014009022,Bant Pyin,MMR014009,2024-02-15
MMR,4,MMR014009023,Hpa Yar Hpyu,MMR014009,2024-02-15
MMR,4,MMR014009024,Hmway Pyin,MMR014009,2024-02-15
MMR,4,MMR014009025,Pin Hkin,MMR014009,2024-02-15
MMR,4,MMR014009701,Urban,MMR014009,2024-02-15
MMR,4,MMR014009702,Urban,MMR014009,2024-02-15
MMR,4,MMR014009703,Urban,MMR014009,2024-02-15
MMR,4,MMR014010001,Moe Bye,MMR014010,2024-02-15
MMR,4,MMR014010002,Hkawng Ei,MMR014010,2024-02-15
MMR,4,MMR014010003,Kone Hson,MMR014010,2024-02-15
MMR,4,MMR014010004,Loi Paw,MMR014010,2024-02-15
MMR,4,MMR014010005,Nar Hee,MMR014010,2024-02-15
MMR,4,MMR014010006,Ku Yin,MMR014010,2024-02-15
MMR,4,MMR014010007,Yi Nwe,MMR014010,2024-02-15
MMR,4,MMR014010008,Yi Long Yi Kan,MMR014010,2024-02-15
MMR,4,MMR014010009,Thi Kyeik,MMR014010,2024-02-15
MMR,4,MMR014010010,Ah Lel Pa Daung,MMR014010,2024-02-15
MMR,4,MMR014010011,Byeat Taik,MMR014010,2024-02-15
MMR,4,MMR014010012,Pekon,MMR014010,2024-02-15
MMR,4,MMR014010701,Urban,MMR014010,2024-02-15
MMR,4,MMR014011001,Loilen (East),MMR014011,2024-02-15
MMR,4,MMR014011002,Pang Woe,MMR014011,2024-02-15
MMR,4,MMR014011003,Taung Nauk,MMR014011,2024-02-15
MMR,4,MMR014011004,Mong Pun,MMR014011,2024-02-15
MMR,4,MMR014011005,Sin Chay Hpone,MMR014011,2024-02-15
MMR,4,MMR014011006,Kone Yaw,MMR014011,2024-02-15
MMR,4,MMR014011007,Hkauk Nwet,MMR014011,2024-02-15
MMR,4,MMR014011008,Hway Tauk,MMR014011,2024-02-15
MMR,4,MMR014011009,Nar Yang,MMR014011,2024-02-15
MMR,4,MMR014011010,Nawng Lai Mu Hpeik,MMR014011,2024-02-15
MMR,4,MMR014011011,Nam Hta Mo,MMR014011,2024-02-15
MMR,4,MMR014011012,Pang Mont,MMR014011,2024-02-15
MMR,4,MMR014011013,Nar Tit,MMR014011,2024-02-15
MMR,4,MMR014011014,He Nang,MMR014011,2024-02-15
MMR,4,MMR014011015,Hsa Nin,MMR014011,2024-02-15
MMR,4,MMR014011016,Tant Ae,MMR014011,2024-02-15
MMR,4,MMR014011017,Pinlon (East),MMR014011,2024-02-15
MMR,4,MMR014011018,Nawng Lai,MMR014011,2024-02-15
MMR,4,MMR014011019,Hsa Hawng,MMR014011,2024-02-15
MMR,4,MMR014011701,Urban,MMR014011,2024-02-15
MMR,4,MMR014011702,Urban,MMR014011,2024-02-15
MMR,4,MMR014012001,Myo Ma,MMR014012,2024-02-15
MMR,4,MMR014012002,Nawng Kawt,MMR014012,2024-02-15
MMR,4,MMR014012003,He Hseng,MMR014012,2024-02-15
MMR,4,MMR014012004,Pang Sang,MMR014012,2024-02-15
MMR,4,MMR014012005,Wan Hai,MMR014012,2024-02-15
MMR,4,MMR014012006,Pong Nay,MMR014012,2024-02-15
MMR,4,MMR014012007,Wan Seit,MMR014012,2024-02-15
MMR,4,MMR014012008,Pong Taik,MMR014012,2024-02-15
MMR,4,MMR014012009,Nar Man,MMR014012,2024-02-15
MMR,4,MMR014012010,Wan Hti,MMR014012,2024-02-15
MMR,4,MMR014012011,Wan Sang,MMR014012,2024-02-15
MMR,4,MMR014012012,Wan Lay,MMR014012,2024-02-15
MMR,4,MMR014012013,Tat Mauk,MMR014012,2024-02-15
MMR,4,MMR014012014,Wan Pang,MMR014012,2024-02-15
MMR,4,MMR014012015,Nam Toke,MMR014012,2024-02-15
MMR,4,MMR014012016,Wan Hpai,MMR014012,2024-02-15
MMR,4,MMR014012017,Hpar Lan,MMR014012,2024-02-15
MMR,4,MMR014012018,Wan Ying,MMR014012,2024-02-15
MMR,4,MMR014012019,Pang Tan,MMR014012,2024-02-15
MMR,4,MMR014012701,Urban,MMR014012,2024-02-15
MMR,4,MMR014013001,Nam Hsan,MMR014013,2024-02-15
MMR,4,MMR014013002,Wan Nawng,MMR014013,2024-02-15
MMR,4,MMR014013003,Loi La,MMR014013,2024-02-15
MMR,4,MMR014013004,Met Mon Mun,MMR014013,2024-02-15
MMR,4,MMR014013005,Ah Hmat (5),MMR014013,2024-02-15
MMR,4,MMR014013006,Wan Ping,MMR014013,2024-02-15
MMR,4,MMR014013007,Hai Hpat,MMR014013,2024-02-15
MMR,4,MMR014013008,Ho Nawng,MMR014013,2024-02-15
MMR,4,MMR014013009,Hai Laik,MMR014013,2024-02-15
MMR,4,MMR014013010,Ton Huong,MMR014013,2024-02-15
MMR,4,MMR014013011,Nar Pwe,MMR014013,2024-02-15
MMR,4,MMR014013012,Hko Aut,MMR014013,2024-02-15
MMR,4,MMR014013013,Loi Ye,MMR014013,2024-02-15
MMR,4,MMR014013014,Nawng Hee,MMR014013,2024-02-15
MMR,4,MMR014013015,Mong Seik,MMR014013,2024-02-15
MMR,4,MMR014013016,Nam Lit,MMR014013,2024-02-15
MMR,4,MMR014013017,Hai Nar Gyi,MMR014013,2024-02-15
MMR,4,MMR014013018,Bant Hin,MMR014013,2024-02-15
MMR,4,MMR014013019,Ping Hse,MMR014013,2024-02-15
MMR,4,MMR014013020,Ho Yang,MMR014013,2024-02-15
MMR,4,MMR014013701,Urban,MMR014013,2024-02-15
MMR,4,MMR014013702,Urban,MMR014013,2024-02-15
MMR,4,MMR014014001,Kunhing Myo Ma,MMR014014,2024-02-15
MMR,4,MMR014014002,Keng Lun,MMR014014,2024-02-15
MMR,4,MMR014014003,Ho Pang,MMR014014,2024-02-15
MMR,4,MMR014014004,Tar Kaw,MMR014014,2024-02-15
MMR,4,MMR014014005,Wan Pat,MMR014014,2024-02-15
MMR,4,MMR014014006,Laik Tat,MMR014014,2024-02-15
MMR,4,MMR014014007,Wan Hpai,MMR014014,2024-02-15
MMR,4,MMR014014008,Keng Hkam,MMR014014,2024-02-15
MMR,4,MMR014014009,Wan Law,MMR014014,2024-02-15
MMR,4,MMR014014010,Ngar Taing,MMR014014,2024-02-15
MMR,4,MMR014014011,Loi Keng,MMR014014,2024-02-15
MMR,4,MMR014014012,Nar Pwe,MMR014014,2024-02-15
MMR,4,MMR014014013,Kun Pu,MMR014014,2024-02-15
MMR,4,MMR014014014,Hseng Hkawng,MMR014014,2024-02-15
MMR,4,MMR014014701,Urban,MMR014014,2024-02-15
MMR,4,MMR014015001,Pang Sei,MMR014015,2024-02-15
MMR,4,MMR014015002,Hpat Nam,MMR014015,2024-02-15
MMR,4,MMR014015003,Pang Lawt,MMR014015,2024-02-15
MMR,4,MMR014015004,Wan Hpwee,MMR014015,2024-02-15
MMR,4,MMR014015005,Wan Hkont,MMR014015,2024-02-15
MMR,4,MMR014015006,Hseng Len,MMR014015,2024-02-15
MMR,4,MMR014015007,Har Wan,MMR014015,2024-02-15
MMR,4,MMR014015008,Mong Nin,MMR014015,2024-02-15
MMR,4,MMR014015009,Wan Wa,MMR014015,2024-02-15
MMR,4,MMR014015010,Keng Len,MMR014015,2024-02-15
MMR,4,MMR014015011,Wan Chin,MMR014015,2024-02-15
MMR,4,MMR014015012,Wan Wut,MMR014015,2024-02-15
MMR,4,MMR014015013,Wan Sat,MMR014015,2024-02-15
MMR,4,MMR014015014,Hkauk Sant,MMR014015,2024-02-15
MMR,4,MMR014015015,Wan Hai,MMR014015,2024-02-15
MMR,4,MMR014015016,Nawng Sum,MMR014015,2024-02-15
MMR,4,MMR014015017,Mong Kawng,MMR014015,2024-02-15
MMR,4,MMR014015018,Nar Kan,MMR014015,2024-02-15
MMR,4,MMR014015019,Nawng Ae,MMR014015,2024-02-15
MMR,4,MMR014015020,Wein Kawng,MMR014015,2024-02-15
MMR,4,MMR014015021,Tu Yar,MMR014015,2024-02-15
MMR,4,MMR014015022,Mong Nang,MMR014015,2024-02-15
MMR,4,MMR014015023,Ho Pong,MMR014015,2024-02-15
MMR,4,MMR014015024,Mong Ye,MMR014015,2024-02-15
MMR,4,MMR014015025,Wan Ton,MMR014015,2024-02-15
MMR,4,MMR014015026,Long Yang,MMR014015,2024-02-15
MMR,4,MMR014015027,Wan Sein,MMR014015,2024-02-15
MMR,4,MMR014015028,Mong Yang,MMR014015,2024-02-15
MMR,4,MMR014015029,Mong Lin,MMR014015,2024-02-15
MMR,4,MMR014015030,Nawng Taw,MMR014015,2024-02-15
MMR,4,MMR014015031,Mong Hsaung,MMR014015,2024-02-15
MMR,4,MMR014015032,Nar Loi,MMR014015,2024-02-15
MMR,4,MMR014015701,Urban,MMR014015,2024-02-15
MMR,4,MMR014015702,Urban,MMR014015,2024-02-15
MMR,4,MMR014016001,Myo Ma Sin Chay Hpone (North),MMR014016,2024-02-15
MMR,4,MMR014016002,Myo Ma Sin Chay Hpone (East),MMR014016,2024-02-15
MMR,4,MMR014016003,Wan Hway Aum,MMR014016,2024-02-15
MMR,4,MMR014016004,Nam Hu,MMR014016,2024-02-15
MMR,4,MMR014016005,Wan Long,MMR014016,2024-02-15
MMR,4,MMR014016006,Wan Hway Long,MMR014016,2024-02-15
MMR,4,MMR014016007,Hkay Ong Awayt,MMR014016,2024-02-15
MMR,4,MMR014016008,Hsan Ha,MMR014016,2024-02-15
MMR,4,MMR014016009,Yang Nang,MMR014016,2024-02-15
MMR,4,MMR014016010,Mong Hkun,MMR014016,2024-02-15
MMR,4,MMR014016011,Kone Long,MMR014016,2024-02-15
MMR,4,MMR014016012,Loke Tawng,MMR014016,2024-02-15
MMR,4,MMR014016013,Wan Hpwee,MMR014016,2024-02-15
MMR,4,MMR014016014,Ho Nar,MMR014016,2024-02-15
